time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-20 00:00:00+00:00,3,2,,
2024-08-24 00:00:00+00:00,1,1,,
2024-08-25 00:00:00+00:00,1,1,,
2024-08-30 00:00:00+00:00,1,1,,
2024-08-31 00:00:00+00:00,3,2,,
