time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-05 00:00:00+00:00,1.0,1.0,,
2024-07-10 00:00:00+00:00,,,8.0,1.0
2024-07-15 00:00:00+00:00,1.0,1.0,,
2024-07-17 00:00:00+00:00,5.0,2.0,,
