time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-09 00:00:00+00:00,1,1,,
2024-08-13 00:00:00+00:00,1,1,,
2024-08-16 00:00:00+00:00,2,1,,
2024-08-20 00:00:00+00:00,3,2,,
