time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-30 00:00:00+00:00,,,9.0,1.0
2024-05-01 00:00:00+00:00,9.0,2.0,87.0,1.0
2024-05-02 00:00:00+00:00,1.0,1.0,,
